,tweet_text,sentiment
146468,e abbastanza intelligente maturo fregarsene guardare avanti successo fa riflettere proprio fatto governati razzismo fomenta adesso vuole parlare squadre capi tifoserie risolvere problema ,1
16856,napoli e te continua cosi,1
65127, sa emozionare tifosi giocatore maggiore qualita acquistato asroma calciomercato,1
16862,sempre gentilissimo grazie ,1
91815,niente felice te fiera avere idolo te ,1
16869,detto cosi sembra quasi meret dovuto fare miracolo salvarvi culetto quando vuoi tweet inserisci tutto quando mulino invece bisogno acqua confezioni arte evviva l onesta intellettuale ,1
65121,solo sempre bellissime joye ybjuve,1
91818,auguri pipa ,1
146451,bellissima miriam ,1
146449,a tifosi napoletani invece dispiace immensamente successo te sconfitta puo stare immeritata prima poi accetta cori razzisti no tollereremo mai noi kalidou sempre orgogliosi te ,1
16874, 9 maggio 2018 tenevo tantissimo avere maglia dellargentina niente me subito innamorata ,1
65118,ok frattempo suca forte forte ,1
65115,ottimo vediamo l ora osannarlo nuovamente san siro dopo volta all emirates stadium l arsenal europa league fiuto grande giornalista notare,1
146443, spero vederti presto italia ,1
16878,benvenuto grande famiglia bianconera parole descrivere felicita l emozione cr7 welcometoju finoallafine,1
16879,bravo ciro ,1
16886,la stupidita grande limite delluomo spiace certi comportamenti orgoglioso averti serie a,1
16887,grande francesco vogliamo bene ,1
16888,quello insigne stato gol belli sempre serie a ,1
16891,ciccio cori condanno pure l applauso all arbitro l hai fatto protesta fallo fischiato grande partita fino quel momento sei grande giocatore penso grande uomo farti usare burattino ,1
16892,finisce storia ufficiale continua pero cuore sicuro grazie ogni singolo momento ogni goccia sudore maglia grazie steph,1
146481,ciao radja tifoso roma vero dimentichera mai campione vederti andare via dolore ciao campione ,1
91756,fraaus franciaaustralia gran lunga migliore campo l fatto bene great sainsbury gt rugani ,1
146482,ciao stephan stato grande terzino bianconero bocca lupo futuro,1
91795,io dico stato meglio lasciarci esserci mai incontrati grazie sempre posto speciale cuore tifosi romanisti ,1
146551,tifo inter oggi tifo te e asamoah e duvan zapata ecc ,1
146548,ottima partita paulo arrivano reti sicuro forza juve,1
65175,x me si ale poi metto becco professionisti voi cmqse leggi qua molti fatto notare cosa tienila suggerito cmq complimenti veramente,1
16796,spero operaio fiat son 10 anni nn prendono aumenti salariali grazie famiglia agnelli ringraziali raccomando,1
146543,ci vediamo febbraio cuore ,1
16798,sono juventino reputo sportivo capisco due persone eccezionali prima gran giocatori ammiro immensamente restate siete forza napoli,1
146539,dai ragazzo torna ama aspettiamo,1
91765,solidarieta te te subiscono soprusi ogni giorno forza coraggio ulula uomo colore pelle degno definirsi uomo ,1
16802,ancora riesco crederci congratulazioni amata juventus aver concluso trattativa successo forse giorno bello vita fino qualche anno fa credevo impossibile invece oggi sogno realta benvenuto,1
16804,io tifoso juventino ammiro professionalita gran giocatore credo qualunque squadra vorrebbe grandissima persona credo vorrebbero amico fratello meriti pallone doro no razzismo ,1
146529,te voglio bene assai tanto tanto bene sai na catena ormai scioglie sangue dint e vene sai,1
146526,bellissimi ricordi qualche giorno spero figli prendono te persona davvero speciale poche persone qualcosa speciale ce lhai ,1
16811,la joya scritta cuori leggiamola alta voce sempre finoallafine forzajuve,1
146524,amo fottuta invidia ,1
91774,grazie pepe mancherai veramente tanto peccato auguro meglio ,1
16816,un grande rog porta finale croazia partenopea fuori botti festeggia ah gia usati ,1
146517,qualita prezzo eta ottimo acquisto arriva pieno della maturazione squadra mette centro progetto,1
146516,oggi grande giorno la grande battaglia grande guerriero padrone lotta picchia segna e portala casa aspetto torino ,1
65160,sante parole chissa fondo cuore e pentito scelta ammettera mai e diventato lultima ruota carro ,1
16821,tiferemo forti comagni napoletani ,1
146510,notte belli vado sognare amore ,1
16831,complimenti bellissimo gol fatto tanta classe determinazione ,1
146502,in bocca lupo pepe grazie tutto indiscusso l affetto x te ,1
146501,buongiorno te condividiamo gioia ,1
16833,tanti auguri,1
16837,in annate pessime pochi tenere maglia trattate cosi grazie yuto ,1
146492,come solito perde occasione tacere sogno qualunque sportivo vincere com e dato fatto vuoi farlo vai juve napoli solo calcisticamente superiori mentalita ben diversa giocatori passano societa resta ,1
146483,a ovviamente piace il nulla cosmico acquisto ovviamente sara diventato idolo quando visto ubriaco sull auto dicendo odio pecche rubba milano sara l uomo giusto posto giusto ,1
95980,mettiamoli figura m a miglior calciatore italia forzanapolisempre,1
61442,bello vedere parlano amici dopo finale worldcup2018 spirito forzajuve fracro teamfrance teamcroatia fairplay ps thanks the twitter compass of this worldcup ,1
140704,io vita dio aiuti forza roma,1
27079,ciao barbara auguro buon fine anno stupendo meraviglioso 2019 ciao tanti saluti puglia ciao barbara,1
134850,grazie tutto buon 2019 forza gigi ,1
100242,in bocca lupo nuova avventura,1
27082,io voglio bene ,1
100245,e far si felice blucerchiato natale capitano vita ,1
134844,ahahahahahahahaahahahah siii ragione dani splendida sera te ,1
57672,jajajajajajajajajaj the best joke of the day hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahah hahahaahahahahahahahahahhahahaahahahahahahahahah,1
27092,sei grande paul forzajuve finoallafine,1
100252,tu sempre my7h sosterremo sempre perche sempre parte famiglia ,1
27094,io fiera te prescindere tutto orgoglio ,1
27100,scusaci successo kalidou chiunque fischiato ululato e interista rappresenta resti grande campione da interista ,1
27103,vabbe dai pero mesetto stati lunica italiana imbattuta champions titolo cosi arrivato pochi mesi dopo scudetto bel gioco cosa poco onore complimenti voi ,1
100241,you beauty oddio frocio amore,1
57657,si si proprio stessa cosa dirlo davanti telecamere giocatori presenti ridono,1
134817,da sempre scandaloso ramos fare spot sportivita grandi campioni bisogno ste porcate ormai abituati lui ,1
27112,feliz cumpleanos super pipa grazie emozioni regalato anni bianconero ,1
100269,quando esce meza entri tu e soddisfazione ,1
134810,stephan lichtsteiner spero vincano champions league juventus merita dopo due finali perse ,1
27117,sei grande siamo gigante buono ,1
134808,sei stato colonna grande juve grazie ,1
27118, incredibile cordobes il canestro bello dell anno esageratooo ,1
100272,hai fatto ricredere molte persone lavori seriamente complimenti,1
57645,questo minimo realta miglior difensore mondo ,1
57643,no no party sempre convinto youngboysjuve,1
100280,massi pero indolore fine united due grandi partire fatto quando conta ,1
100282,grande davide ingresso dato benzina squadra ,1
134822,la joya mostra due campioni tutta bravura perfezione impegno fa sembrare facile palleggio simile sublime teniamoci stretto campione ,1
27071,il migliore piaciuto tanto,1
27070,sembrera folle credero fino all ultimo ,1
27068,vado fare spesa aspettami prima arrivare raccomando metto poco,1
27017,hai lottato roma dato roma sempre stato incondizionatamente amato stato amore grazie ninja hate the administration for treating you this way and my heart is breaking for seeing you leave much unconditional love ,1
134921,io milanista venduto nemmeno puntato pistola tempia grande ninja,1
134919,editorna torni davvero parrucchiere fa capelli gratis ,1
134918,sicuro avvalla padre nelso dida grande milanista,1
134916,che pippa perisic sembra miglior candreva croazia,1
100195,dai luka alza coppa mondo chiudi carriera squadra tifi amiamo,1
57710,sempre tu sei grandeee ,1
27028,e basta ormai l hanno capito sassi vinto mondiali potete spegnere andare letto ,1
100202,ciao jack scrivo qua l unico social usi volevo dire sin primo giorno arrivato milan diventato giocatore preferito qualcosa te colpito vedo l ora poterti incontrare farci foto grande j,1
100203,complimenti croazia peccato fatto mondiale pazzesco arrivato davvero pochi cm secondo rigore modric worldcup croden,1
57708,torna casa fenomeno torna sempre amato riportalo noi ,1
100209,infatti aspettavo classico giocatore po chilometrato viene farsi 1 2 anni poi va mentre invece trovato squadra citta trova grande bene cosi ,1
57704,goooooooooooooollllllllll andiamo mosca andiamo mosca incredibile 12 anni dopo ,1
134895,ciao radja grazie tutto l unica cosa positiva trovo cessione adesso squadra ce mano rubentus perche ce goichi te bocca lupo tutto sempre noi ,1
100213,solo terzi ma importa tanti big giocato testa alta eleganza restera perle belle russia2018 bravi fifa18 belgioinghilterra belgio worldcup,1
27043,sei orgoglio grande ,1
27045,e gia auguro meglio gran bel giocatore piaceva soprattutto tenacia contrasti manchera ,1
27046,non diciamo cazzate piacere fabio tocca ,1
57697,ve restituiamo volentieri dopo merda bonucci,1
134881,da tifoso interista kiedo scusa non meritavi questo sei stato grande annche riuscire giocare ambiente genere sei grande campione,1
100222,per sempre cuore grazie licht ,1
134877,spero arrivo crei problemi spogliatoio auguri mister allegri imparziale ,1
57688,mi incuriosito piacenza amato colonna cagliari fantacalci rispettato grande avversario roma stimo uomo saluti ex tifosi finalmente posso esser fiero averti squadra amo benvenuto,1
134873,buon compleanno tutta radio happy birthday to ,1
134869,amico caro me passano amo va sa quel lascia nn sa quel trova resto fedele 2006 certo nn dimentico vivendo napoli famiglia amici testimone nozze vari interisti,1
27063,forza isis spero saltare stadi tutte sedi merde mailai 7 ,1
27065,grande pepe ora testa milan questanno tocca fare bene ,1
57639,gentile marco storia recente ds migliore risposta possibile riflessione permesso buona giornata ,1
27131,auguri fernando buon natale che bello sei un ragazzo davvero dolcissimo ,1
27132,il buon 3 giorni fa vincere giuve butta fuori l ucl continuate continuate pescare merde societa merda bene coglioni interpsv,1
57638,forza mehdi muro vedere cosa sai fare ,1
27198,grande giocatore campo immagine brutta brutta sw societa roma fatto scelta fatta perche puntava altro tecnicamente grande squadra cmq sempre daje ninja ,1
134714,e stata giornata memorabile accolto professionista esemplare un campione vero talenti forti forte storia calcio grande voglia scrivere storia gia travolta immenso cr7day,1
27204,saro te devi mollare sogno cuore mertens torna campione mondo brasilebelgio,1
100348,sto dicendo mese l attaccante perfetto bats alternandosi milik possono fare davvero molto molto bene ,1
100349,disapprovo condotta sportiva credo esperienza capacita sufficienti intervenire senza procurargli danno ,1
27208,mile grazie juventus ,1
57583,sono contento sentirti credevo successo qualcosa,1
27210,oggi bianconero campione mondo good luck franciacroazia,1
27213,a ninja sbrigate torna solo giallorosso ce sempre daje ,1
27214,prima grande giocatore grande persona enorme stima ragazzo umilta prima tutto,1
134699, prandelli  recuperato pandev invece problema muscolare sara vogliamo uscire applausi domani regalare gioia tifosi romero deve essere meno irruento diventera grandissimo giocatore genoafiorentina,1
27216,si si intantot unaltro forte va per far posto chi marmaglia ragazzini belle speranze tremeranno gambe partite contano quali fieri tronfi spavaldi questanno vinceremo cazzo grazie pallotta grazie monchi ,1
134696,buongiorno do 20 giornalista domani conferenza chiede e vero che dice vino prima scelta  contatti privato cr7juve,1
100355, benvenuto grande famiglia chiamata napoli qui vedrai cose mai viste calore tifosi sollevera pali l azzurro passione ogni napoletano vero cuore va rispettata fino fine noi forzanapolisempre,1
27222,non vedo lora godermelo campo voglio vedere po magie ,1
134690,veramente 34 x poco importa godi scudetti bene solo puoi vatt cocc mo tardi,1
100359,e bella ,1
27224,ti vogliamo tanto bene kalidou ,1
57573,non fissate terzino spalletti va benissimo d ambrosio me fattibilissima spenderesti meno scorso anno poi cedi merda joaomario entrano lista champions mantieni bassi ammortamenti spiace ,1
100361,grandissimo giocatore annata spettacolare premio giusto ,1
134685,juventussampdoria gia scritta juve troppo forte aspetto goal incredibile buon speriamo accada ,1
134683,lungi me criticarti senza gol probabilmente parte destra classifica vorrei pensare momenti decisivi sbagli puntualmente l occasione bella doppietta secondo tempo felici forza inter,1
134674,internapoli vecchio cuore bianconero ,1
134673,i veri sportivi grande cuore ,1
134672,godiamo ancora tanti auguri ,1
134670,pure ziyech godicchia milionari grazie,1
57558,ciao grandissimo steph calcio odierno giocatori professionali te esistono subito esclusioni lista champions critiche ma grande uomo lavorato silenzio portando campo tutta forza grazie immenso licht finoallafine ,1
100341,bellissimo articolo ,1
27016,martina molto meglio tu ,1
100339,se vince milan vincero 590 euro potro chiudere lanno grande fare bella befana figlio regalatemi vittoria ,1
100336,ciao swiss express meno male andato all inter 7 scudetti goat,1
57637,e ringraziamo sempre essere stelle amiamo flah,1
27135,bellissima forzanapolisempre,1
100287,ah beh esisti gia grande traguardo noi,1
134788,momento momento ce fare unintera trasmissione domani sera diretta consiglierei perdere tempo consultarmi imediatamente farsi raccomando voglio belli caldi agguerriti ,1
