,tweet_text,sentiment
18292,we pagliaccio zero gradasso buffone giocavi calcio morto fame fallito mo smetterai molto presto penso brutta fine senza cervello cafone,-1
144801,vai cagare vergognati coerenza zero ,-1
5188,interpsv championsleague intpsv interista incazzare solo cazzo devi attaccare ,-1
124661,non fare presentazione aperta pubblico grande stile assurdo inconcepibile perde unoccasione unica stata gioia oltre evento planetario capacito dellerrore,-1
144818,falso richiami cori napoli falsa canzone milano brucia non esiste scrivete tanto scrivere ,-1
54529,quei giocatori te citati venivano perennemente fischiati senza palle quando arrivarono uomini coglioni vieira ibra cambio mentalita spogliatoio ,-1
36011,manca po questo po quello manca furbizia manca voglia manca po torneremo intanto exit,-1
103833,e caga mano ammonisce urla manda platealmente quel paese oltre chiedere l ammonizione l avversario ,-1
124795,mi dispiace vedere ragazzo calabria avere giusta costanza giocava qualita tecnica ora arruffone meno concentrato meno preciso hakan troppo poco troppo poco giocatore sventaglia va bene poi troppo macchinoso soffre troppo testa,-1
44584,ma vattene fanculo mezza sega piuttoso chiedi scusa tifosi detto,-1
5326, forti niente speciale caro medhi cosi dimostri essere insensibile avere cassonetto posto cuore consiglio quando parli ronaldo sciacquati prima bocca puzza rubentus ,-1
54446,stronzo figlio puritana cazzo conosce merda,-1
103886,da interista complimenti partita stato migliore campo poi lascia perdere cori tutte tifoserie esistono idioti ,-1
137005,se arriva posto perde nn cutrone altro crescita ,-1
83308,marco purtroppo rafinha piace spalletti ,-1
96638,quelli interisti nemmeno uomini dispiace dicano tifosi calcio purtroppo caduto provocazione mazzoleni prima provato borja valero arbitro indecente ,-1
137013,non confondere lessere uomo lessere imbecille interista chiedo scusa chiedo possibile solo riesca porre rimedio pessima cosa forse bisognerebbe iniziare educare bambini essere idioti adulti,-1
144899,per dichiarazioni 8 mosche trovato bocca alloggiare ,-1
72781,io kk26 ultras schifo l italia diventando schifo,-1
60852,faccia merda fottiti,-1
35964,devi tornare partita senza voce senza vita stopviolence stoprazzismo neri schifo totale ,-1
144884,cari milanisti andate pescare meglio mirabelli fassone veri acquisti della stagione ahahahahah inutile diciate stronzate 240 milioni estate credo record mamma fenomeni siete,-1
96694,le condoglianze giocatore mediocre ,-1
115066,segaccia assurda scrissi subito ritrovai insulti interisti tiro giocatore lega pro,-1
72800,brutto dirlo ragione buon esempio neymar messi prende tantissime mai fatto sceneggiate me simulazioni andrebbero punite reputo gravi falli gioco calcio teatro,-1
54475,leviamo dybala poiche avere passeggia campo imbarazzante ,-1
5283,presidente prossimo deve essere lui rivogliamo scena altrimenti inutile incominciare basta partecipare ,-1
44541,che vergogna convocazione migliori centrocampisti mondo convocano nazionale dico juventino,-1
72811,ma deludenti cosa quel figlio merda fatti mai giocare ma riesci aprire bocca senza tirare ballo giocatori juve ah gia parli juve nessuno ,-1
72815,povero tornato allenare italia nell anno va rubentus speriamo presidente risponda acquisto pazzesco altrimenti meglio inziarlo nemmeno campionato ,-1
96680,iniziate fare sciopero incrociate braccia fischio inizio partita eh no i soldi gola patetici ,-1
18241,partita persa colpa zieli ski errori bisogna ripartire continuare migliorare resto bhe dire solita ignoranza ,-1
137050,bravo prendi posizione chiara netta razzisti tifosi vero uomo arrivato scoppio ritardato caro ronaldo dichiarazioni dovevi farle dopo juventusnapoli,-1
35996,no guarda senso neanche discutere chi romanista fa tifo juventus merita vincere poi vengono derubati campionato piangono ,-1
60823,caro scrivo milanista fantallenatore costato 200 cucuzze dobbiamo andare champions schierato titolare oggi segni vado fare denuncia truffa prodotto conforme descrizione higuain,-1
35999,dillo l arbitro stato insensibile ,-1
44521,l ultima volta fatto video presentare giocatore stato gabigol ovvio c entra scaramanzia evitato,-1
83235,lei e povero incompetente deve vergognare ogni giorno dice scrive fermo qui reputo intelligente lei fiero essere juventino ,-1
124753,su c e poco discutere ipotesi 1 audio veri ingiustificabile indifendibile va cacciato ipotesi 2 audio fake aspetto breve smentite querele ,-1
18095,se tocca palla noia prevale franciaargentina mondiale2018,-1
124389,i 5scudetti invece una fottuta volta foto spalletti ossessionato merda,-1
73164,sei grande gigante fronte nani privi cervello bulimici idioti ,-1
36595,dopo grande delusione ieri sera sicuro cosa grande capitano amala mi9,-1
54877,mi sa detto cazzata contatore liike funziona,-1
160548,koulibaly devi dispiacerti nulla l italia piena persone bene approvano schifo devi essere primo cadere rete dell ignoranza continuare dritto strada lasciandoli affogare marciume siamoconte,-1
82507,vero alfred dispiace spero ferrara senta casa riceva l affetto davamo toro razzismo e forma peggiore stupidita,-1
124058,comunque mezzo ladroni gia visto circa 2000 anni fa fatto bella fine cr7allajuve cr7 transfers,-1
103389,neanche compriamo 18 terzini liberiamo incubo ,-1
115718,io capisco possa avere diritto parola cmq serve po fica,-1
36606,se occorre ripetero ogni giorno fino quando succedera sembra folle stupido pensare diano ascolto bello questo tornare casa riprendirafinha,-1
103383,a dici poi vai vedere cosa messo piace ieri sera ancora incomprensibile assurdo surreale ,-1
124044,non possiamo piu pioli sempre giustificarsi giustificare,-1
73501,siamo tornati punto vergogna propria pelle vergogna essere razzisti belcambiamento fermiamolignoranza racism razzismo numero 1,-1
60372,e miserabile dare santon ragazzino,-1
60371,grande fratello blaise sa massa esce sempre qualche essere vuole fare scemo egocentrico razzismo solo ignoranza ,-1
54887,in merito malafede vero buon giocatore svacca partita valore aggiunto partita altrimenti capisce x barca perso interesse lui,-1
124036,e dimenticarti truffato risultato rubato truccato truffato alemao monetina bergamo ,-1
73508,qunto cazzo ignorante ,-1
115728,mi dispiace persona molto triste piena pregiudizi voglio pensare parole dubito provi ammirazione quei delinquenti attaccato tifosi africani,-1
103379,l esterno alto forte italia devo ancora vederlo giocare dietro e vergogna spreco,-1
160580,grande dispiacere aver ceduto ragazzo umile discreto nonche portiere secondo pochi 75mln son veramente tanti rifiutare buona fortuna ,-1
60364,e vergognoso assistere episodi genere ancora vergognoso prendano seri provvedimenti contrastare razzismo la xenofobia l ignoranza forza veri amanti calcio sani valori sport parte ,-1
97204,fake torino granata ladriiiiiii,-1
73515,cazzo mo so dolori ,-1
18747,avete gia rotto 3 4 minchia servizi golovin vera stella partita ieri siccome segue juventus allora parliamo,-1
4515,ammazza quando schifo quei tatuaggi ,-1
24709,concordo appieno casini vede radja un altro pianeta pure mezzo servizio fa incazzare deve averla fatta grossa,-1
82471,la partita puo vincere perdere nn punto problema giocatore corretto stato espulso dopo aver subito 80 minuti buuuuuuuu razzisti mazzoleni doveva sospendere partita tante cose nn successe siamotuttikoulibaly,-1
36625,raffaele ancor ridicoli vantarsene ribadire 11 scusa ,-1
160596,non oso immaginare successo parti inverse avrebbero annullato natale proteste gridato complotto,-1
43947,17 finali vinta nemmeno una una male sandro malissimo non va hai fatto peggio juve benfica messe insieme ,-1
73485,a me cio dicono altri importa nulla cristo galileo alcuno d accordo loro purtroppo zaniolo dopo contatto fa ulteriore passo poi lascia cadere trascinando gamba sinistra guardi bene ,-1
54875,inutile farsi seghe video migliori partite lavoro spalletti deve andare via tribuna alcuni tifosi peggio bandiere,-1
73480,sempre solito fango problema paghiamo tutti fazioso incompetente dovresti lavorare te privata napoletana compari alvino genio rai ,-1
103394,oh benissimo adesso motivo dire odio juventus discuto doti grandissimo giocatore campione cr7 sempre stato palle pochi altri oggi privilegio poterti insultare ogni benedetta domenica welcome,-1
18679,brutta proprio brutta quando sistema comincia 3 vengono conati vomito ,-1
73422,solo fegato malato puo far pensare sopravalutato milinkovicsavic possa essere forte vivete male ,-1
36541,io voglio pagare canone giornalista servizio nazionale palesemente tifoso schifo,-1
44023,tranquillo non solo bastardo bloccato braccio attorcigliandolo poi strattonato verso terra movimento arcuato negandogli possibilita bilanciare caduta costringendolo cadere peso morto sull altra spalla criminale ,-1
160472,cr7 nn nessuno 1 6 deciso vivere calcio modo diverso spt meno surreale xke soldi fede valore verra mai xke mai cio vuole perez qst volta colpe tornate indietro 10gg dimenticate ,-1
97143,ah quindi c e retorica imbarazzante,-1
4606,caro kalidou spiace italiani dimostrato confronti tanta incivilta italiano chiedo scusa offese compatrioti rivolto juventino stimo ammiro abbattare colpa stupidi,-1
60417,uno problemi ieri lingresso molle subentrato lautaro nullo vecino dannoso lunico entra sempre modo giusto squadra fa davvero fatica capire subentra deve dare qualcosa piu quei 20 entra fondamentali ,-1
18690,lascia stare pol po sul treno c eri sceso risalirci conviene convince ,-1
73435,sei rosicone rosiconi e colpa napoli pieno jella ,-1
115667,sono convinto restera 1 anno juve voltastomaco segnate notizia ,-1
18697,bravo invece farsi espellere coglione pensi giocare stronzate stadio ,-1
160491,non esultano gol pareggio smettila fare finto tonto non sembra cosi strano ragionamento ,-1
82553,ieri sera fatto schifo visto bastano solo ultimi 10 minuti finali giocati doveva fare ,-1
60354,montatura assurda sono palesemente provocazioni all avversario vista nulla vedere razzismo cosi perseguiterebbero pure nostri buh identici rivolti vari bonucci nedved ecc il napoli marciano grande ,-1
115674,ma smettila fare vittima fischi centrano cazzo colore pelle poi deciditi africano francese napoletano solo patetico,-1
36568,103 tiri neanche gol peggiori 10 storia milan e questione ruolo 103 tiri segni mai vai neanche troppo vicino dire vero e proprio sport calhanoglu milan,-1
97161,ancora devo vederlo maglia dell inter gia fa male vederlo milano ciao,-1
24744,quella rossa e paura me piace mori,-1
73456,condivido parole milik possono essere tanti momenti puo pensare mancato passaggio ottavi goal preso stella rossa potrebbe essere preso considerazione esempio purtroppo andata cosi ,-1
4578,bo io solo fatto appunti perche preferivo el sha piaceva neanche l avevo taggato cercato nome scrivevano cio piaceva bloccati me accorta caso ,-1
82534,che figura merda rosicava prima parlava romanticismo poi persino augurato rompersi spettacolo o rendo neanche nn mai visto accardi dovrebbe prima scusarsi poi vergognarsi profondamente vergogna,-1
115688,il pupazzo risaliva quando higuain lasciato napoli purtroppo figli insultare bonucci fatto stesso giocatori napoli recentemente comunque solo stasera problema capisci non cosa grave ,-1
36581,ma vattene fanculo pie,-1
73470,infatti puttanate criticare calcio gioco calcio ammettere tante fortunate sviste favore solo cosi sapete rispondere perdenti etc etc poi vincere sviste orgoglioso continua credere puttanate ,-1
137512,ma andate cagare fare figure merda genere bovini vergognoso ,-1
43983,ma cosa preoccupante calci piazzati contro senza pericolo sempre,-1
43982,assolutamente daccordo giocatore scomparso scorso anno dichiarazioni assurde comportamenti ancora assurdi monchi primo mercato primo vende dopo anno spogliatoio credo caso ,-1
103395,scarto societa lei vergogni ,-1
144313,tra l altro prime settimane dell anno gioca momento adatto ,-1
60406,a me loperazione continua sembrare inverosimile juve abituato comportarsi anni tratta cifre giustamente neanche comparabili nessun altro rosa detto cio prezzo cartellino vero ,-1
73529,mi simpatico ma oggi tibia perone rubentino merda,-1
97218,no vabbe tanto capito qui tocca aspettare 18 agosto basta solo facile ,-1
103362,non tifo inter canta quei cori imbecille ignorante a prescindere fede calcistica punto ,-1
24666,non tornate piu tv mancate tanto e stato atto stupido arrogante ,-1
123948,vergogna se nn punite cn interruzioni partite x lungo periodo nn risolvete e lo sapete,-1
123946,se capisci solo inutile sprecare tempo ,-1
43891,ah cazzo me metto n antra bandiera terazzo,-1
54937,le teatrate anche colpo scena finale non piacciono tutti non piacciono molti dire verita pero siamo napoli tifo identita di certo tua resto aurelionespendaccione,-1
144217,sono interista vergogno tifosi invece sostenere propria squadra inneggiano cori razzisti idioti rendono conto tifare squadrano regna diversita ogni giocatore noalrazzismo campo vita,-1
97276,hahahahahahaha neta wey lmfao no puedes esconder mamon pinche vato joto de mierda ,-1
36710,sisi vedeva deluso,-1
43874,fate fatica comprendere cr7 giocatore altri solo alza valore brand 30 comunque affare impossibile parla nulla ,-1
73616,non puoi presentarti all inter giocare tacco punta senza mai sudare maglia fallimento solo tifosi,-1
4409,fede notato ke dall arrivo cr7 sbagli spesso ultimo passaggio xke pensi sempre prima lui ricordo ke cava benissimo solo xcio pensa prima bene juve poi altri rovinando ottimo inizio stagione regolati,-1
115815,peccato goal 5000 juventus campionato stato macchiato comportamento poco attaglia professionista campione torojuve,-1
