,tweet_text,sentiment
40341, complimenti paul torna alla juventus ,1
19212, grazie speriamo bene ciao,1
19210, mire so che non sei tu a scrivere ma il tuo smm ma ti voglio bene,1
129764,grande campione guardami negli occhi e dimmi che non mi tradirai guardamiii,1
73523,riprendirafinha sono pochi i giocatori che sanno trasmettere emozioni e amore verso i colori della maglia che indossano noi tifosi chiediamo un solo sforzo per diventare un unica cosa sola e camminare insieme per la vittoria fateci questo regalo ,1
100185, concordo che qualcosa di strano dietro c è ma comunque nainggolan ad oggi è uno dei migliori centrocampisti d europa me sa che te sei dimenticato che giocava nella squadrache è arrivata tra le 4 delle fasi finali di champions e il liverpu cell ha pure rubata,1
129762, grazie capi ,1
40346, potete dirlo forte di essere orgogliosi siete stati magnifici ,1
113940, benvenuto alla grazie per questo grande sforzo al presidente l ad e tutta la famiglia juventus,1
40348, chi ti ha criticato chi ti critica chi ti criticherà sarà per un semplice motivo non capisce un cazzo punto contento di averti sempre e comunque difeso perché consapevole di quanto vali alla fine li fai zittire tutti sempre believe in you joya nostra ,1
19201, devo essere sincero appena preso non ti conoscevo ed ero dubbioso sei un grandissimo giocatore e ci metti sempre l’anima per un interista è fondamentale ,1
148591, finalmente una buona partita ,1
148592, sempre attenti al racismo grazie cr porco ,1
73531, grazie grazie ma soprattutto grazie ,1
19196,partita combattuta buon pareggio soprattutto per la situazione in cui ci trovavamo mvp adesso riposo e poi sabato chiudiamo bene l anno e il girone d andata atalantajuve finoallafine ,1
19195, quando segna elmatador esulto come fosse ancora nel mio napoli in qualunque squadra sia merita di ottenere con la propria nazionale almeno la meta della meta delle gioie che ha dato a noi tifosi del napoli grande ,1
73532, un1co buon anno leggenda ,1
73534, que bello ,1
40351,primo tempo equilibrato con pochissime azioni create attacco praticamente inesistente e difesa ben messa con solo un azione concessa tempo partenza sprint con tre occasioni create in pochi minuti tante occasioni create ottimo napoli e nel finalmente perla di fns,1
148599, grazie di cuore stephan rimarrai sempre uno di noi una leggenda bianconera ,1
19189, sei veramente una persona eccezionale e un grande professionista ,1
100177,buona la prima per sarri il chelsea schianta l huddersfield per 3 0 grazie ai gol di e ,1
19187,ciao radja sarai sempre uno dei nostri in bocca al lupo ,1
148640, che dolceeee alex non potevi usare parole più belle x far capire la tua felicità sarebbe stato bello vedervi giocare insieme grazie capitano ,1
129733, nella roma di pellegrini ne ha solo 2 davanti lorenzo e luca ,1
73572,super fiera di te campione unsupercampione mds2 mattiadesciglio ,1
19141,sono tornato sui miei standard croaziadanimarca però preciso che il grande è stato stato onfire sono i suoi compagni che non sanno tirare i rigori io li tiravo meglio,1
40403, amore mio,1
58093, per noi tifosi giallo viola e della juventus è l’estate più bella di sempre hahahah,1
40405, complimenti anche per oggi bravo ,1
113979, mario faccenda nato a ceprano giocava con le giovanili della squadra del paese io sono stato in classe con il nipote grande talento e tecnica poca testa purtroppo ,1
113980,il regalo più bello quest’anno ce lo ha fatto il nostro presidente emozione speciale e surreale vederlo in campo e in bianconero ,1
129707, tantissimi auguroni di buon compleanno jaun cuadrado ,1
58086, quei maledetti gemellati con i laziali ti applaudiranno forse ci copieranno il coro ollelle ollalla ma non ti ameranno mai come noi ,1
73612, nulla da dire ha meritato il rosso è stato ingenuo sicuramente perché provocato fatto sta che oggi si è perso per due cazzate dei nostri campioni ci può stare forzanapolisempre e comunque applausi x tutti i ns ragazzi e insigne x primi,1
73613,si ama la maglia sempre benvenuto cristianoronaldoallajuve cristianoronaldohafirmato,1
58083, sempre e per sempre con noi grazie,1
100098, io attacco sempre la mia società ed i giocatori per cui tifo ma chi mi porta il triplete quello vero può anche chiedere l aumento un secondo dopo il triplice fischio finale bado alla sostanza non alla forma ,1
100092,e il compleanno di juan auguri campione ,1
19080, complimenti alla croazia ma cristiano quando lo ufficializziamo,1
40421,grazie buon natale anche a te sslazio seriea,1
129696, sta entrando sempre più nei nostri cuori questo ragazzo,1
40423, buona giornata pensando a noi che aspettiamo non un graffio ma una grande incornata non da young boys ma dai ragazzi non crederai a chi racconta di squadre imbattibili e più grandi di sempre a chi scambia natale con carnevale domani meglio esultare ,1
73626, benvenuto david e forza napoli sempre ,1
19073, dai kevin l anno prossimo veniamo a prendere anche te d,1
113993, tifosi del liverpool eccezionali a prescindere dalla vicende personali è una squadra coi controcazzi e spero possa tornare a vincere il titolo quest anno gerrard uno dei miei idoli calcistici ,1
73630, sono riusciti finalmente a fare outing dobbiamo solo che essere felici per loro,1
100084, hai fatto gol pure tu grande asamoah internapoli forzainter,1
73633, grande mauro sei stato un grande ieri il migliore rialziamoci e vinciamo sta europa league forza inter amala mi9 forzainter,1
73634, senza se e senza ma riprendirafinha con lui ci sarebbe il salto di qualità è quello che sa accendere la luce in pochi mesi lo ha ampiamente dimostrato ,1
129716, grazie mille come al solito buon lavoro ,1
40398, benvenuto a torino il campionato italiano sarà fantastico con te ,1
148673,“e’ un momento felice della mia vita quello che posso garantire è che darò il massimo per aiutare la squadra e vorrei vincere molti trofei insieme ” simplemente ,1
113968, grazie gentilissimo,1
100140,buon napoli non con ritmi altissimi che sblocca a fine primo tempo con nel secondo ottimo napoli ritmi alti tantissime occasioni sprecate nel finale sofferenza con 2 grandissime parate di meret forzanapolisempre,1
148647,sei il più grande di tutti il più grande di sempre una gioia per gli occhi grazie ,1
19136,portogallospagna c e solo un aggettivo che può identificare immenso siamo davanti ad uno dei fenomeni assoluti del calcio ,1
148648, grande uomo ,1
148649, sei un fuoriclasse in campo e fuori dal campo mi aiuti ad amare ancora il calcio ,1
100139, benvenuto javier insegna la tua classe dajeee ,1
148652, col mercato che c’è ora va anche bene ma poi li mettiamo noi i soldi no quindi a me va benissimo,1
148653, mia figlia di 9 anni tifa per te da romana e romanista e dice che il brasile vincerà il mondiale grazie a te se così gli devi regalare la tua maglia con dedica dajealisson,1
40382, in bocca a lupo anche al 20 serbo grazie,1
113967, grazie marione per l esempio che dai in campo ,1
129727, le congratulazioni alla francia le fate con la roba vostra non con la roba di altri di cui vi siete appropriati ,1
19110, ti amo ,1
40387, buon compleanno pipita ,1
40388, vi sarò eternamente grata per questo momento meraviglioso è incredibile tutto questo i love you cristiano ,1
129725, tanti auguri bomber ,1
19121, bene bene grazie,1
100128, bisogna dire che tra il prezzo di szczesny non è reale al valore che mostra in campo per questo ci ha guadagnato molto la juve szczesny è molto più forte di perin ma come secondo è abbastanza buono,1
73587, sempre il migliore grande super mariooooo,1
40390, tu per me sarai sempre juventino grazie campione e in bocca al lupo per tutto ,1
129724,e niente a me sembra un automa perfetto per la pare uscito da mirafiori,1
113971, radja pensavo cantassi amala pazza inter ahah grande radja forza roma ,1
148671, solo ammirazione per te grande continua cosi ,1
58004, esatto peró dottore deve ammettere che era da prima del 2006 che non ci associavano a certi calciatori stiamo tornando grandi e torneremo davvero grandi quando riusciremo a prendere calciatori come cr7 orgogliosa della mia juve di come si sia rialzata ,1
148857, siamo tutti con te basta al razzismo ,1
19833, è talmente carina che voglio crederci bravo ,1
129516, molto contento che se ne va a casa quella merda secca di neymar brasilebelgio,1
129515,orgogliosa inter,1
73881, 101 è meglio ,1
57929, tu sei la nostra forza in campo non ti curar di loro noi napoletani ti amiamo ,1
99852,personalmente trovo ridicolo continuare a sottolineare 0 gol 0 tiri nello specchio ecc evidentemente a molti sfugge il grande lavoro in ripiegamento e nello sviluppo della manovra fatto dal francese un attaccante è anche questo bravo fra giroud,1
129512, grande federico complimenti per la grande partita finoallafineforzajuventus ,1
73886, noi ti amiamo capitano,1
149029,grazie infinite a per partecipare insieme a noi al christmasjumperday l evento più divertente dell anno che ti permette di indossare un maglione e dare ai bambini un futuro migliore ,1
149030,voglio conoscere personalmente i tifosi che hanno applaudito allo stadium e abbracciarli ad uno ad uno è merito vostro cr7allajuve cristianoronaldo cristianoronaldoallajuve graziepresidente,1
149031, grazie rafi per tutto ti vogliamo con noi il prossimo anno ,1
57927, dai vieni alla juve così completi questo garagino con una bella multipla ed una ritmo abarth del 1983 ,1
18695, sono fiero di te perché in tutto il panorama calcistico sei uno dei pochi che usa l eleganza con efficacia buon anno leo ,1
73888, pepe lo sapevamo che non era niente ti abbiamo conosciuto sei una splendida persona tu e tutta la tua famiglia ti voglio bene e ti auguro le migliori cose nella tua nuova avventura mi mancherai e mancherai a tutti noi un in bocca al lupo e torna a trovarci appena puoi ,1
129509, tantissimi auguroni congratulazioni a tutti,1
149036, mi rincresce deluderla ma è così in futuro allegherò prove seinteressa,1
57924,comincio solo ora a rendermene conto in fantastico ,1
129506, impressionante si può dare come voto va be i colori ma c è modo e modo ,1
149040, beinelclub magia ,1
18685,so happy ronaldo forza juve juventus finoallafine,1
18684, complimenti ricordati nei tuoi commenti di citare il diretto interessato ne sarà felice ,1
73895, il nostro marioneeeeee non molla mai finoallafine grande ,1
114131, ottima partita kalidou uno di noi forzanapolisempre,1
18681, benvenuti in italia benvenuti alla juventus finoallafine with goat the best ,1
18680, è difficile esprimere a parole la mia gioia per questo acquisto anche la parola acquisto mi sembra minimizzi l evento ma una cosa è certa grazie per renderci sempre più orgogliosi di tifare juventus,1
149021, pogback dai che ti aspettiamo campione del mondo ,1
129518, maracanà sandro mazzola mi ricordo quando sono andato a vedere per la prima volta per portarlo all era fenomenale qualcuno non l ha voluto però ,1
149045, finalmente lo si vede con accanto una splendida ragazza amala,1
18711, fanculo milanista di merda meglio ronaldo sto scherzando auguri ,1
99878,grazie per il gol di che ci ha dato una vittoria importantissima adelante con la remuntada,1
18742, grazie erik anche a te ,1
18741, sei un grande paulo grande partita ,1
18740,in bocca al lupo e per una qualificazione che potete raggiungere mondialimediaset worldcup worldcuprussia2018 russia2018 ngaarg nigeriaargentina,1
148990, ah quindi giocava da solo il giorno che si capirà che il calcio è uno sport di squadra e che a volte è più importante educare un gruppo che basarsi su un singolo giocatore la roma potrà crescere ancora la cosa positiva è che all interno della società sembrano averlo capito ,1
40604,sempre più belle le sampdoriane laziosamp sampdoria saponara ,1
129534, quest anno ha avuto un rendimento nettamente inferiore all anno scorso cammina in campo basta guardare il ritorno con il liverpool a roma poi avendo qualità fisiche e tecniche importanti qualche guizzo lo trova sempre l anno scorso era impressionante,1
40606,io devo sempre applaudire e fare i miei grandi complimenti come da anni ormai a te che sei un gioiello immenso che ti danni l anima per questa maglia che ti sacrifichi in un ruolo non tuo che porti con onore quel 10 sulle spalle sei straordinario non mollare mai ,1
99873, il napoli ma miglior partita la sta giocando con il crotone ,1
148996, scusaci non siamo tutti così non devi ascoltare quelle persone ignorati continua così che farai grandi cose ,1
129531, dovete riportarlo dove tutti gli vogliono bene riprendirafinha,1
